,건축년도,주택유형,본번,부번,층,도로명,단지명,전용면적...,시군구
5069,2004,아파트,742,0,17,당진로31번길 16,한라비발디2단지,59.98,경기도 수원시 권선구 당수동
5070,2004,아파트,742,0,18,당진로31번길 16,한라비발디2단지,59.98,경기도 수원시 권선구 당수동
5071,2004,아파트,742,0,19,당진로31번길 16,한라비발디2단지,84.99,경기도 수원시 권선구 당수동
5072,2004,아파트,742,0,20,당진로31번길 16,한라비발디2단지,59.98,경기도 수원시 권선구 당수동
5073,2004,아파트,742,0,23,당진로31번길 16,한라비발디2단지,59.98,경기도 수원시 권선구 당수동
5074,2004,아파트,743,0,1,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5075,2004,아파트,743,0,1,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5076,2004,아파트,743,0,2,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5077,2004,아파트,743,0,2,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5078,2004,아파트,743,0,3,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5079,2004,아파트,743,0,3,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5080,2004,아파트,743,0,4,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5081,2004,아파트,743,0,5,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5082,2004,아파트,743,0,6,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5083,2004,아파트,743,0,6,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5084,2004,아파트,743,0,7,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5085,2004,아파트,743,0,7,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5086,2004,아파트,743,0,8,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5087,2004,아파트,743,0,9,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5088,2004,아파트,743,0,10,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5089,2004,아파트,743,0,11,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5090,2004,아파트,743,0,11,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5091,2004,아파트,743,0,12,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5092,2004,아파트,743,0,12,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5093,2004,아파트,743,0,13,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5094,2004,아파트,743,0,13,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5095,2004,아파트,743,0,14,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5096,2004,아파트,743,0,16,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5097,2004,아파트,743,0,17,당진로15번길 19-10,한라비발디1단지,59.98,경기도 수원시 권선구 당수동
5098,2004,아파트,743,0,19,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5099,2004,아파트,743,0,21,당진로15번길 19-10,한라비발디1단지,84.99,경기도 수원시 권선구 당수동
5100,2009,아파트,743,0,1,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5101,2009,아파트,743,0,1,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5102,2009,아파트,743,0,2,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5103,2009,아파트,743,0,2,수성로244번길 25,화서위브하늘채,118.736,경기도 수원시 팔달구 화서동
5104,2009,아파트,743,0,4,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5105,2009,아파트,743,0,4,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5106,2009,아파트,743,0,4,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5107,2009,아파트,743,0,5,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5108,2009,아파트,743,0,6,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5109,2009,아파트,743,0,6,수성로244번길 25,화서위브하늘채,118.736,경기도 수원시 팔달구 화서동
5110,2009,아파트,743,0,7,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5111,2009,아파트,743,0,7,수성로244번길 25,화서위브하늘채,116.8106,경기도 수원시 팔달구 화서동
5112,2009,아파트,743,0,8,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5113,2009,아파트,743,0,8,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5114,2009,아파트,743,0,8,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5115,2009,아파트,743,0,9,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5116,2009,아파트,743,0,10,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5117,2009,아파트,743,0,10,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5118,2009,아파트,743,0,10,수성로244번길 25,화서위브하늘채,116.8106,경기도 수원시 팔달구 화서동
5119,2009,아파트,743,0,11,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5120,2009,아파트,743,0,12,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5121,2009,아파트,743,0,12,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5122,2009,아파트,743,0,12,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5123,2009,아파트,743,0,13,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5124,2009,아파트,743,0,14,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5125,2009,아파트,743,0,14,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5126,2009,아파트,743,0,14,수성로244번길 25,화서위브하늘채,118.736,경기도 수원시 팔달구 화서동
5127,2009,아파트,743,0,15,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5128,2009,아파트,743,0,15,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5129,2009,아파트,743,0,15,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5130,2009,아파트,743,0,16,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5131,2009,아파트,743,0,17,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5132,2009,아파트,743,0,18,수성로244번길 25,화서위브하늘채,59.9052,경기도 수원시 팔달구 화서동
5133,2009,아파트,743,0,18,수성로244번길 25,화서위브하늘채,84.9286,경기도 수원시 팔달구 화서동
5134,2009,아파트,743,0,19,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5135,2009,아파트,743,0,21,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5136,2009,아파트,743,0,24,수성로244번길 25,화서위브하늘채,84.9628,경기도 수원시 팔달구 화서동
5137,2005,아파트,744,0,2,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5138,2005,아파트,744,0,3,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5139,2005,아파트,744,0,5,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5140,2005,아파트,744,0,7,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5141,2005,아파트,744,0,8,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5142,2005,아파트,744,0,9,당진로31번길 51-18,쌍용스윗닷홈2단지,84.7165,경기도 수원시 권선구 당수동
5143,2005,아파트,744,0,9,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5144,2005,아파트,744,0,11,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5145,2005,아파트,744,0,12,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5146,2005,아파트,744,0,13,당진로31번길 51-18,쌍용스윗닷홈2단지,84.9416,경기도 수원시 권선구 당수동
5147,2004,아파트,744,7,2,탑동로57번길 66-13,유일,77.07,경기도 수원시 권선구 탑동
5148,1995,아파트,745,0,6,조원로 107,신형,81.72,경기도 수원시 장안구 조원동
5149,1995,아파트,745,0,7,조원로 107,신형,81.72,경기도 수원시 장안구 조원동
5150,2005,아파트,745,0,1,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5151,2005,아파트,745,0,2,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5152,2005,아파트,745,0,2,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9882,경기도 수원시 권선구 당수동
5153,2005,아파트,745,0,3,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5154,2005,아파트,745,0,4,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5155,2005,아파트,745,0,4,당진로31번길 51-20,쌍용스윗닷홈1단지,113.2744,경기도 수원시 권선구 당수동
5156,2005,아파트,745,0,5,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5157,2005,아파트,745,0,6,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5158,2005,아파트,745,0,7,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5159,2005,아파트,745,0,8,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5160,2005,아파트,745,0,9,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5161,2005,아파트,745,0,12,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5162,2005,아파트,745,0,13,당진로31번길 51-20,쌍용스윗닷홈1단지,84.9416,경기도 수원시 권선구 당수동
5163,2004,아파트,759,17,4,탑동로58번길 57,효림,65.45,경기도 수원시 권선구 탑동
5164,2019,아파트,760,0,1,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5165,2019,아파트,760,0,1,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5166,2019,아파트,760,0,1,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5167,2019,아파트,760,0,2,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5168,2019,아파트,760,0,2,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5169,2019,아파트,760,0,2,덕영대로 1400,영통아이파크캐슬2단지,105.86,경기도 수원시 영통구 망포동
5170,2019,아파트,760,0,3,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5171,2019,아파트,760,0,3,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5172,2019,아파트,760,0,3,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5173,2019,아파트,760,0,3,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5174,2019,아파트,760,0,4,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5175,2019,아파트,760,0,4,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5176,2019,아파트,760,0,4,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5177,2019,아파트,760,0,4,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5178,2019,아파트,760,0,5,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5179,2019,아파트,760,0,5,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5180,2019,아파트,760,0,5,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5181,2019,아파트,760,0,6,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5182,2019,아파트,760,0,6,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5183,2019,아파트,760,0,7,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5184,2019,아파트,760,0,7,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5185,2019,아파트,760,0,7,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5186,2019,아파트,760,0,8,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5187,2019,아파트,760,0,8,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5188,2019,아파트,760,0,8,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5189,2019,아파트,760,0,9,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5190,2019,아파트,760,0,9,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5191,2019,아파트,760,0,9,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5192,2019,아파트,760,0,9,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5193,2019,아파트,760,0,10,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5194,2019,아파트,760,0,10,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
5195,2019,아파트,760,0,10,덕영대로 1400,영통아이파크캐슬2단지,75.93,경기도 수원시 영통구 망포동
5196,2019,아파트,760,0,10,덕영대로 1400,영통아이파크캐슬2단지,84.69,경기도 수원시 영통구 망포동
5197,2019,아파트,760,0,11,덕영대로 1400,영통아이파크캐슬2단지,59.83,경기도 수원시 영통구 망포동
5198,2019,아파트,760,0,11,덕영대로 1400,영통아이파크캐슬2단지,59.98,경기도 수원시 영통구 망포동
