,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구
6049,1999,25375,44240,57.35759494,아파트,881,0,10,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6050,1999,22000,43000,51.1627907,아파트,881,0,10,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6051,1999,32600,65400,49.8470948,아파트,881,0,10,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6052,1999,24878.57143,48500,51.29602356,아파트,881,0,11,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6053,1999,29333.33333,49500,59.25925926,아파트,881,0,11,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6054,1999,25630,46000,55.7173913,아파트,881,0,12,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6055,1999,23400,40000,58.5,아파트,881,0,12,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6056,1999,33050,51566.66667,64.09179056,아파트,881,0,12,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6057,1999,23693.75,39937.5,59.32707355,아파트,881,0,13,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6058,1999,27800,44833.33333,62.00743494,아파트,881,0,13,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6059,1999,32000,53750,59.53488372,아파트,881,0,13,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6060,1999,25002,41000,60.9804878,아파트,881,0,14,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6061,1999,28333.33333,40150,70.56870071,아파트,881,0,14,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6062,1999,40000,50000,80,아파트,881,0,14,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6063,1999,26963.63636,49000,55.02782931,아파트,881,0,15,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6064,1999,25912.5,48533.33333,53.39114011,아파트,881,0,15,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6065,1999,28000,54800,51.09489051,아파트,881,0,15,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6066,1999,24037.5,45541.66667,52.78133577,아파트,881,0,16,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6067,1999,20962.5,45150,46.42857143,아파트,881,0,16,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6068,1999,34325,73500,46.70068027,아파트,881,0,16,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6069,1999,25461.53846,42925,59.31633887,아파트,881,0,17,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6070,1999,32000,59300,53.96290051,아파트,881,0,17,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6071,1999,22750,45500,50,아파트,881,0,18,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6072,1999,30108.33333,50000,60.21666667,아파트,881,0,18,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6073,1999,26950,44500,60.56179775,아파트,881,0,19,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6074,1999,29125,43333.33333,67.21153846,아파트,881,0,19,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6075,1999,28000,52300,53.53728489,아파트,881,0,19,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6076,1999,24000,38000,63.15789474,아파트,881,0,20,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6077,1999,26383.33333,40950,64.42816443,아파트,881,0,20,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6078,1999,25000,58250,42.91845494,아파트,881,0,20,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6079,1999,26734.61538,43350,61.67154645,아파트,881,0,21,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6080,1999,25000,41100,60.82725061,아파트,881,0,21,경수대로976번길 22,한일타운쌍용,59.962,경기도 수원시 장안구 조원동
6081,1999,43000,67766.66667,63.45302509,아파트,881,0,21,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6082,1999,25833.33333,48500,53.26460481,아파트,881,0,22,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6083,1999,37000,54700,67.6416819,아파트,881,0,22,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6084,1999,29766.66667,40000,74.41666667,아파트,881,0,23,경수대로976번길 22,한일타운쌍용,59.842,경기도 수원시 장안구 조원동
6085,1999,34500,51500,66.99029126,아파트,881,0,23,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6086,1999,30200,49800,60.64257028,아파트,881,0,24,경수대로976번길 22,한일타운쌍용,84.772,경기도 수원시 장안구 조원동
6087,1999,29300,45150,64.89479513,아파트,881,0,1,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6088,1999,33500,50333.33333,66.55629139,아파트,881,0,2,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6089,1999,31206.25,49300,63.29868154,아파트,881,0,4,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6090,1999,43000,63500,67.71653543,아파트,881,0,4,경수대로976번길 22,한일타운우성,121.48,경기도 수원시 장안구 조원동
6091,1999,36125,51833.33333,69.69453376,아파트,881,0,5,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6092,1999,27333.33333,42625,64.12512219,아파트,881,0,7,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6093,1999,26200,61850,42.36054972,아파트,881,0,9,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6094,1999,28608.33333,49000,58.38435374,아파트,881,0,10,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6095,1999,33400,55000,60.72727273,아파트,881,0,11,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6096,1999,51000,70650,72.18683652,아파트,881,0,11,경수대로976번길 22,한일타운우성,121.48,경기도 수원시 장안구 조원동
6097,1999,25575,44500,57.47191011,아파트,881,0,13,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6098,1999,46000,66000,69.6969697,아파트,881,0,13,경수대로976번길 22,한일타운우성,164.935,경기도 수원시 장안구 조원동
6099,1999,27500,42000,65.47619048,아파트,881,0,14,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6100,1999,28675,66250,43.28301887,아파트,881,0,14,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6101,1999,29000,51150,56.69599218,아파트,881,0,16,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6102,1999,23500,41766.66667,56.26496409,아파트,881,0,17,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6103,1999,30587.5,53600,57.06623134,아파트,881,0,17,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6104,1999,32666.66667,100500,32.50414594,아파트,881,0,17,경수대로976번길 22,한일타운우성,164.935,경기도 수원시 장안구 조원동
6105,1999,23000,52800,43.56060606,아파트,881,0,18,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6106,1999,36428.57143,53333.33333,68.30357143,아파트,881,0,18,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6107,1999,27300,40900,66.74816626,아파트,881,0,19,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6108,1999,30883.33333,50000,61.76666667,아파트,881,0,19,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6109,1999,28500,59950,47.53961635,아파트,881,0,20,경수대로976번길 22,한일타운우성,84.772,경기도 수원시 장안구 조원동
6110,1999,23000,42400,54.24528302,아파트,881,0,22,경수대로976번길 22,한일타운우성,59.962,경기도 수원시 장안구 조원동
6111,1999,26500,51750,51.20772947,아파트,881,0,2,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6112,1999,43000,55500,77.47747748,아파트,881,0,2,경수대로976번길 22,한일타운태영,121.48,경기도 수원시 장안구 조원동
6113,1999,29407.14286,47700,61.65019467,아파트,881,0,3,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6114,1999,30150,45000,67,아파트,881,0,4,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6115,1999,33000,62000,53.22580645,아파트,881,0,4,경수대로976번길 22,한일타운태영,99.98,경기도 수원시 장안구 조원동
6116,1999,33000,48650,67.83144913,아파트,881,0,5,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6117,1999,37500,63400,59.14826498,아파트,881,0,6,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6118,1999,28000,49600,56.4516129,아파트,881,0,8,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6119,1999,29666.66667,51450,57.6611597,아파트,881,0,10,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6120,1999,42000,54900,76.50273224,아파트,881,0,11,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6121,1999,32000,54200,59.04059041,아파트,881,0,12,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6122,1999,32000,60000,53.33333333,아파트,881,0,14,경수대로976번길 22,한일타운태영,99.98,경기도 수원시 장안구 조원동
6123,1999,28625,56000,51.11607143,아파트,881,0,15,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6124,1999,37325,68500,54.48905109,아파트,881,0,19,경수대로976번길 22,한일타운태영,134.958,경기도 수원시 장안구 조원동
6125,1999,27000,57000,47.36842105,아파트,881,0,21,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6126,1999,34200,54500,62.75229358,아파트,881,0,23,경수대로976번길 22,한일타운태영,84.772,경기도 수원시 장안구 조원동
6127,2000,16500,27700,59.566787,아파트,881,4,3,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6128,2000,21000,55000,38.18181818,아파트,881,4,3,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6129,2000,19000,22000,86.36363636,아파트,881,4,4,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6130,2000,23625,40500,58.33333333,아파트,881,4,4,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6131,2000,16500,25250,65.34653465,아파트,881,4,5,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6132,2000,17000,18000,94.44444444,아파트,881,4,6,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6133,2000,26500,46000,57.60869565,아파트,881,4,6,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6134,2000,17500,26875,65.11627907,아파트,881,4,7,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6135,2000,27500,50050,54.94505495,아파트,881,4,7,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6136,2000,16500,27500,60,아파트,881,4,8,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6137,2000,22966.66667,42666.66667,53.828125,아파트,881,4,10,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6138,2000,17000,22600,75.22123894,아파트,881,4,11,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6139,2000,17250,30100,57.3089701,아파트,881,4,12,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6140,2000,15366.66667,27000,56.91358025,아파트,881,4,13,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6141,2000,25625,43500,58.90804598,아파트,881,4,13,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6142,2000,15402.16667,29750,51.7719888,아파트,881,4,14,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6143,2000,21500,49250,43.65482234,아파트,881,4,14,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6144,2000,19000,33700,56.37982196,아파트,881,4,15,덕영대로639번길 63,꽃뫼노을마을한마루아파트,39.84,경기도 수원시 장안구 정자동
6145,2000,23000,59400,38.72053872,아파트,881,4,15,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6146,2000,23600,55150,42.79238441,아파트,881,4,16,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6147,2000,19975,42000,47.55952381,아파트,881,4,17,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
6148,2000,24333.33333,40000,60.83333333,아파트,881,4,18,덕영대로639번길 63,꽃뫼노을마을한마루아파트,60,경기도 수원시 장안구 정자동
