buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명,본번,부번
2018, , , ,20000.0,14,1,2021, , ,26.25,20,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2003, , , ,5000.0,12,1,2021, , ,24.42,5,947-8,Y.T오피스텔,41117,수원시 영통구, ,영통동,수원시 영통구,947,8
2018, , , ,15800.0,8,1,2021, , ,21.58,4,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2005, ,21.02.22,O,27000.0,8,1,2021, , ,90.15,7,318-2,신동아파라디움오피스텔,41117,수원시 영통구, ,원천동,수원시 영통구,318,2
2015, , , ,12300.0,8,1,2021, , ,22.62,10,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2003, , , ,5500.0,14,1,2021, , ,24.42,6,947-8,Y.T오피스텔,41117,수원시 영통구, ,영통동,수원시 영통구,947,8
2000, , , ,6000.0,16,1,2021, , ,27.74,16,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구,958,2
2018, , , ,19900.0,11,1,2021, , ,26.25,10,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2014, , , ,34000.0,15,1,2021, , ,46.91,4,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,80000.0,8,1,2021, , ,84.68,39,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,20500.0,15,1,2021, , ,30.28,8,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,31700.0,14,1,2021, , ,36.78,12,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,10000.0,7,1,2021, , ,16.803,4,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구,1349,0
2003, , , ,5800.0,15,1,2021, , ,24.42,6,947-8,Y.T오피스텔,41117,수원시 영통구, ,영통동,수원시 영통구,947,8
2014, , , ,10500.0,7,1,2021, , ,16.803,4,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구,1349,0
2015, , , ,14000.0,7,1,2021, , ,22.62,6,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,16700.0,9,1,2021, , ,26.16,3,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2018, , , ,12950.0,11,1,2021, , ,20.43,9,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구,1351,6
2014, , , ,9700.0,14,1,2021, , ,16.803,8,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구,1349,0
2018, , , ,13500.0,11,1,2021, , ,20.43,12,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구,1351,6
2015, , , ,13800.0,9,1,2021, , ,22.62,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,13600.0,13,1,2021, , ,22.62,5,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,20000.0,9,1,2021, , ,27.48,10,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
 , , , ,44900.0,4,1,2021, , ,48.61,21,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
2013, , , ,24750.0,2,1,2021, , ,43.6171,9,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구,1351,2
2015, , , ,13000.0,12,1,2021, , ,22.62,4,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,13500.0,12,1,2021, , ,22.62,12,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,57600.0,6,1,2021, , ,62.99,12,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2019, , , ,62500.0,9,1,2021, , ,72.2341,3,589,광교중흥에스클래스,41117,수원시 영통구, ,원천동,수원시 영통구,589,0
2003, , , ,5000.0,11,1,2021, , ,24.42,3,947-8,Y.T오피스텔,41117,수원시 영통구, ,영통동,수원시 영통구,947,8
2018, , , ,97000.0,2,1,2021, , ,84.9967,22,593,광교아이파크,41117,수원시 영통구, ,원천동,수원시 영통구,593,0
2014, , , ,14000.0,12,1,2021, , ,24.97,9,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
 , , , ,78000.0,9,1,2021, , ,83.6622,22,604,광교 더샵,41117,수원시 영통구, ,원천동,수원시 영통구,604,0
2014, , , ,13000.0,11,1,2021, , ,22.5095,15,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2015, , , ,75000.0,2,1,2021, , ,84.83,34,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,67000.0,9,1,2021, , ,84.83,3,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2014, , , ,11865.0,5,1,2021, , ,20.8595,14,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2014, , , ,13000.0,8,1,2021, , ,23.5642,9,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2015, , , ,21500.0,4,1,2021, , ,31.33,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2019, , , ,96000.0,6,1,2021, , ,84.9574,27,589,광교중흥에스클래스,41117,수원시 영통구, ,원천동,수원시 영통구,589,0
2013, , , ,12500.0,1,1,2021, , ,27.445,5,1257-4,광교 파인렉스2,41117,수원시 영통구, ,이의동,수원시 영통구,1257,4
2015, , , ,21000.0,1,1,2021, , ,28.92,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2018, , , ,16200.0,2,1,2021, , ,21.58,17,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
 , , , ,59500.0,5,1,2021, , ,59.56,14,1019,광교 더샵 레이크파크,41117,수원시 영통구, ,하동,수원시 영통구,1019,0
2014, , , ,15900.0,2,1,2021, , ,24.97,11,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,14500.0,5,1,2021, , ,22.62,15,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2018, , , ,15500.0,2,1,2021, , ,21.58,12,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2015, , , ,20500.0,2,1,2021, , ,30.28,10,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
 , , , ,25000.0,16,2,2021, , ,47.05,8,215-36,(215-36),41111,수원시 장안구, ,연무동,수원시 장안구,215,36
2020, , , ,31500.0,5,2,2021, , ,84.83,3,583-43,대경시실리,41111,수원시 장안구, ,파장동,수원시 장안구,583,43
2003, , , ,9500.0,2,2,2021, , ,34.0,7,894,일호골든타워,41111,수원시 장안구, ,조원동,수원시 장안구,894,0
2006, , , ,19000.0,20,2,2021, , ,71.27,11,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2006, , , ,22000.0,27,2,2021, , ,71.27,13,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2004, , , ,19900.0,18,2,2021, , ,71.61,11,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,14
2006, ,21.03.08,O,22000.0,8,2,2021, , ,71.27,10,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2003, , , ,7000.0,22,2,2021, , ,32.775,3,1311-6,에스띠보보 1차,41113,수원시 권선구, ,권선동,수원시 권선구,1311,6
2017, , , ,8400.0,15,2,2021, , ,24.48,7,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구,1118,1
2004, , , ,20000.0,24,2,2021, , ,71.61,4,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2004, , , ,20000.0,18,2,2021, , ,71.61,9,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,14
2006, , , ,20000.0,8,2,2021, , ,71.27,11,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2004, , , ,15300.0,2,2,2021, , ,42.8,12,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구,1013,1
2006, , , ,20000.0,9,2,2021, , ,75.3043,11,1013,지오베르크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,0
2004, , , ,20000.0,16,2,2021, , ,71.61,11,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2017, , , ,9750.0,10,2,2021, , ,25.72,7,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구,1118,1
2004, , , ,18000.0,15,2,2021, , ,68.08,6,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,14
2004, , , ,19900.0,7,2,2021, , ,71.61,6,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2004, , , ,8400.0,13,2,2021, , ,33.2,3,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2004, , , ,18100.0,9,2,2021, , ,68.08,8,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2006, , , ,17100.0,6,2,2021, , ,73.44,7,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2006, , , ,20800.0,6,2,2021, , ,71.27,15,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2003, , , ,6500.0,20,2,2021, , ,29.415,3,1311-6,에스띠보보 1차,41113,수원시 권선구, ,권선동,수원시 권선구,1311,6
2004, , , ,9800.0,5,2,2021, , ,31.2,11,1023-2,이오스 오피스텔,41113,수원시 권선구, ,권선동,수원시 권선구,1023,2
2006, , , ,12500.0,1,2,2021, , ,36.1,14,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2006, , , ,20000.0,8,2,2021, , ,71.27,13,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,4
2004, , , ,12100.0,9,2,2021, , ,32.7,13,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구,1013,1
2004, , , ,11800.0,8,2,2021, , ,32.7,15,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구,1013,1
2003, , , ,6300.0,4,2,2021, , ,29.415,2,1311-6,에스띠보보 1차,41113,수원시 권선구, ,권선동,수원시 권선구,1311,6
2004, , , ,20000.0,3,2,2021, , ,71.61,10,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,10
2004, , , ,8400.0,26,2,2021, , ,29.76,13,1135-8,삼부르네상스오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1135,8
2008, ,21.05.01,O,46000.0,28,2,2021, , ,165.56,2,1116-4,한화 꿈에그린 효원 102동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,4
2004, , , ,5300.0,25,2,2021, , ,26.3185,13,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구,1016,2
2005, , , ,11800.0,23,2,2021, , ,38.96,5,32-1,KCC파크타운,41115,수원시 팔달구, ,매산로3가,수원시 팔달구,32,1
2008, , , ,22000.0,23,2,2021, , ,83.738,12,1114-9,(1114-9),41115,수원시 팔달구, ,인계동,수원시 팔달구,1114,9
2003, , , ,7800.0,16,2,2021, , ,30.46,7,1135-1,벨로시티,41115,수원시 팔달구, ,인계동,수원시 팔달구,1135,1
2006, , , ,26900.0,21,2,2021, , ,84.9049,8,1124-1,수원인계자이오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1124,1
2006, , , ,26050.0,23,2,2021, , ,112.315,6,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구,206,0
2004, , , ,12300.0,18,2,2021, , ,44.46,12,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2006, , , ,35000.0,24,2,2021, , ,118.25,2,1116-5,인계동 삼환 아르누보파크,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,5
2005, , , ,6000.0,27,2,2021, , ,27.19,5,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2005, , , ,6500.0,27,2,2021, , ,27.19,2,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2017, , , ,19200.0,27,2,2021, , ,32.12,3,1118-8,라비채빌딩,41115,수원시 팔달구, ,인계동,수원시 팔달구,1118,8
2005, , , ,8000.0,27,2,2021, , ,31.0275,7,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,939,0
2007, , , ,24000.0,26,2,2021, , ,97.12,7,1134-3,동양파라곤 1단지,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,3
2008, , , ,20800.0,26,2,2021, , ,84.854,9,754-17,다림베스트빌,41115,수원시 팔달구, ,인계동,수원시 팔달구,754,17
2004, , , ,15000.0,24,2,2021, , ,64.68,13,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2003, , , ,10200.0,28,2,2021, , ,31.2,8,57-105,비젼포에버,41115,수원시 팔달구, ,매산로1가,수원시 팔달구,57,105
2006, , , ,13100.0,17,2,2021, , ,55.4,5,40-3,대주파크빌,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,3
2004, , , ,5500.0,23,2,2021, , ,22.387,15,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2005, , , ,20000.0,1,2,2021, , ,97.2,15,1134-9,트윈파크비동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,9
2007, , , ,23000.0,19,2,2021, , ,96.95,6,1134-11,동양파라곤 2단지,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,11
2007, , , ,22000.0,19,2,2021, , ,98.06,7,1134-3,동양파라곤 1단지,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,3
2005, , , ,7350.0,16,2,2021, , ,30.61,10,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2004, , , ,8200.0,1,2,2021, , ,31.044,14,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구,1016,2
2006, , , ,23700.0,20,2,2021, , ,82.34,8,1120,캐슬타워,41115,수원시 팔달구, ,인계동,수원시 팔달구,1120,0
1991, , , ,6950.0,5,2,2021, , ,33.83,14,1046-19,수원프라자,41115,수원시 팔달구, ,인계동,수원시 팔달구,1046,19
2004, , , ,14400.0,2,2,2021, , ,60.06,5,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2004, , , ,12500.0,8,2,2021, , ,44.46,7,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2006, , , ,28150.0,6,2,2021, , ,82.5722,13,1124-1,수원인계자이오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1124,1
2008, , , ,27000.0,17,2,2021, , ,95.19,14,1116-3,한화 꿈에그린 효원 101동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,3
2004, , , ,7350.0,9,2,2021, , ,26.014,12,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2004, , , ,5400.0,14,2,2021, , ,21.12,15,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1036,6
2006, , , ,24900.0,4,2,2021, , ,91.437,15,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구,206,0
2005, , , ,17000.0,4,2,2021, , ,72.45,9,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,4
2006, , , ,16500.0,2,2,2021, , ,61.8164,5,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구,206,0
2004, , , ,8300.0,8,2,2021, , ,25.956,8,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2008, , , ,18500.0,9,2,2021, , ,83.738,4,1114-9,(1114-9),41115,수원시 팔달구, ,인계동,수원시 팔달구,1114,9
2005, , , ,17500.0,9,2,2021, , ,72.45,8,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,4
2020, , , ,21000.0,3,2,2021, , ,34.66,6,100,파인펠리체 오피스텔,41115,수원시 팔달구, ,교동,수원시 팔달구,100,0
2003, , , ,7850.0,15,2,2021, , ,35.72,7,92-1,블루하우스,41115,수원시 팔달구, ,우만동,수원시 팔달구,92,1
2005, , , ,12000.0,8,2,2021, , ,54.0,5,1134-9,트윈파크비동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,9
2005, , , ,12000.0,5,2,2021, , ,43.47,11,1134-9,트윈파크비동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,9
2010, , , ,7000.0,6,2,2021, , ,27.63,3,1034-3,드라마시티,41115,수원시 팔달구, ,인계동,수원시 팔달구,1034,3
2004, , , ,8200.0,3,2,2021, , ,25.956,9,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2005, , , ,7050.0,4,2,2021, , ,27.19,10,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2006, , , ,25000.0,1,2,2021, , ,112.315,9,206,한라시그마팰리스,41115,수원시 팔달구, ,인계동,수원시 팔달구,206,0
2004, , , ,4950.0,1,2,2021, , ,21.12,14,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1036,6
2014, , , ,60000.0,20,2,2021, , ,62.99,9,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2014, , , ,60000.0,26,2,2021, , ,62.99,8,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,16300.0,26,2,2021, , ,26.187,7,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구,1331,0
2014, , , ,54970.0,25,2,2021, , ,62.99,10,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2018, , , ,105000.0,27,2,2021, , ,84.9118,6,593,광교아이파크,41117,수원시 영통구, ,원천동,수원시 영통구,593,0
2016, , , ,13800.0,26,2,2021, , ,21.3517,3,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구,1256,1
2015, , , ,20000.0,21,2,2021, , ,29.96,12,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,18000.0,26,2,2021, , ,26.16,7,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,18000.0,26,2,2021, , ,26.16,5,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2015, , , ,20000.0,26,2,2021, , ,29.96,11,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2014, , , ,43000.0,25,2,2021, , ,46.91,15,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2005, , , ,21400.0,24,2,2021, , ,77.84,8,318-2,신동아파라디움오피스텔,41117,수원시 영통구, ,원천동,수원시 영통구,318,2
2014, , , ,57500.0,26,2,2021, , ,62.99,1,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
