,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x,편차,전용면적_그룹,평균 전세가율
205,10166.66667,4300,42.29508197,2004,30,10,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-16.42634573,중형,58.7214277
206,10700,1100,10.28037383,2004,30,11,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-48.44105387,중형,58.7214277
207,9500,1250,13.15789474,2004,30,12,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-45.56353296,중형,58.7214277
208,9400,4083.333333,43.43971631,2004,30,13,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-15.28171139,중형,58.7214277
209,12000,500,4.166666667,2004,30.24,7,1023,1,메가플러스4,41117,수원시 영통구,영통동,-15.40743646,중형,19.57410312
210,11900,833.3333333,7.00280112,2004,30.24,8,1023,1,메가플러스4,41117,수원시 영통구,영통동,-12.571302,중형,19.57410312
211,11975,750,6.263048017,2004,30.24,9,1023,1,메가플러스4,41117,수원시 영통구,영통동,-13.31105511,중형,19.57410312
212,10750,1000,9.302325581,2004,30.24,10,1023,1,메가플러스4,41117,수원시 영통구,영통동,-10.27177754,중형,19.57410312
213,11850,3666.666667,30.94233474,2004,30.24,12,1023,1,메가플러스4,41117,수원시 영통구,영통동,11.36823162,중형,19.57410312
214,12000,500,4.166666667,2004,30.96,7,1023,1,메가플러스4,41117,수원시 영통구,영통동,-15.40743646,중형,19.57410312
215,11000,500,4.545454545,2004,31.04,3,1023,1,메가플러스4,41117,수원시 영통구,영통동,-15.02864858,중형,19.57410312
216,8700,3500,40.22988506,2004,31.2,3,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-18.49154264,중형,58.7214277
217,8500,2166.666667,25.49019608,2004,31.2,4,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-33.23123162,중형,58.7214277
218,9550,625,6.544502618,2004,31.2,8,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-52.17692508,중형,58.7214277
219,9400,500,5.319148936,2004,31.2,9,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-53.40227877,중형,58.7214277
220,9000,500,5.555555556,2004,31.2,12,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-53.16587215,중형,58.7214277
221,10500,500,4.761904762,2004,31.2,15,1023,2,이오스 오피스텔,41113,수원시 권선구,권선동,-53.95952294,중형,58.7214277
222,9800,5728.571429,58.4548105,2004,32.7,2,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-0.266617202,중형,58.7214277
223,10950,5933.333333,54.18569254,2004,32.7,3,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-4.535735162,중형,58.7214277
224,11600,3642.857143,31.40394089,2004,32.7,4,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-27.31748681,중형,58.7214277
225,12000,2881.818182,24.01515152,2004,32.7,5,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-34.70627618,중형,58.7214277
226,11800,6711.538462,56.87744459,2004,32.7,6,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-1.843983112,중형,58.7214277
227,12037.5,10900.38462,90.55355859,2004,32.7,7,1013,1,세종그랑시아,41113,수원시 권선구,권선동,31.83213089,중형,58.7214277
228,12328.57143,8888.888889,72.09990988,2004,32.7,8,1013,1,세종그랑시아,41113,수원시 권선구,권선동,13.37848218,중형,58.7214277
229,12065,11157.14286,92.47528269,2004,32.7,9,1013,1,세종그랑시아,41113,수원시 권선구,권선동,33.75385499,중형,58.7214277
230,11700,10872.22222,92.92497626,2004,32.7,10,1013,1,세종그랑시아,41113,수원시 권선구,권선동,34.20354856,중형,58.7214277
231,11050,2350,21.26696833,2004,32.7,11,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-37.45445937,중형,58.7214277
232,12700,9560.714286,75.28121485,2004,32.7,12,1013,1,세종그랑시아,41113,수원시 권선구,권선동,16.55978715,중형,58.7214277
233,12685.71429,4112.5,32.41835586,2004,32.7,13,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-26.30307184,중형,58.7214277
234,15500,7016.666667,45.2688172,2004,32.7,14,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-13.4526105,중형,58.7214277
235,12150,11517.5,94.79423868,2004,32.7,15,1013,1,세종그랑시아,41113,수원시 권선구,권선동,36.07281098,중형,58.7214277
236,8650,5200,60.11560694,2004,32.75,12,1135,8,삼부르네상스오피스텔,41115,수원시 팔달구,인계동,-5.433530382,중형,65.54913732
237,10000,12750,127.5,2004,32.91,4,1013,1,세종그랑시아,41113,수원시 권선구,권선동,68.7785723,중형,58.7214277
238,11800,12525,106.1440678,2004,32.91,6,1013,1,세종그랑시아,41113,수원시 권선구,권선동,47.4226401,중형,58.7214277
239,12166.66667,12500,102.739726,2004,32.91,8,1013,1,세종그랑시아,41113,수원시 권선구,권선동,44.0182983,중형,58.7214277
240,9150,9720,106.2295082,2004,33.2,2,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,47.5080805,중형,58.7214277
241,8970,12800,142.6978818,2004,33.2,3,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,83.9764541,중형,58.7214277
242,8750,11250,128.5714286,2004,33.2,3,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,69.8500009,중형,58.7214277
243,8300,500,6.024096386,2004,33.2,5,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-52.69733132,중형,58.7214277
244,10000,875,8.75,2004,34.21,11,26,25,트레보,41115,수원시 팔달구,우만동,-18.97158635,중형,27.72158635
245,10000,10000,100,2004,34.21,12,26,25,트레보,41115,수원시 팔달구,우만동,72.27841365,중형,27.72158635
246,8050,10550,131.0559006,2004,35,2,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,72.3344729,중형,58.7214277
247,8900,10812.5,121.488764,2004,35,3,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,62.7673363,중형,58.7214277
248,8200,500,6.097560976,2004,35,3,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-52.62386673,중형,58.7214277
249,9500,5000,52.63157895,2004,35,5,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-6.089848752,중형,58.7214277
250,14000,13000,92.85714286,2004,36,12,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,27.30800554,중형,65.54913732
251,13800,12500,90.57971014,2004,37.28,5,1036,6,인계 오피앙 오피스텔,41115,수원시 팔달구,인계동,25.03057282,중형,65.54913732
252,11500,12000,104.3478261,2004,37.28,8,1036,6,인계 오피앙 오피스텔,41115,수원시 팔달구,인계동,38.79868878,중형,65.54913732
253,12800,2000,15.625,2004,38.12,6,1036,6,인계 오피앙 오피스텔,41115,수원시 팔달구,인계동,-49.92413732,중형,65.54913732
254,12800,11000,85.9375,2004,38.12,13,1036,6,인계 오피앙 오피스텔,41115,수원시 팔달구,인계동,20.38836268,중형,65.54913732
255,15000,14500,96.66666667,2004,42.8,5,1013,1,세종그랑시아,41113,수원시 권선구,권선동,37.94523897,중형,58.7214277
256,16700,15690,93.95209581,2004,42.8,6,1013,1,세종그랑시아,41113,수원시 권선구,권선동,35.23066811,중형,58.7214277
257,16000,1333.333333,8.333333333,2004,42.8,8,1013,1,세종그랑시아,41113,수원시 권선구,권선동,-50.38809437,중형,58.7214277
258,15300,15450,100.9803922,2004,42.8,12,1013,1,세종그랑시아,41113,수원시 권선구,권선동,42.2589645,중형,58.7214277
259,11200,13300,118.75,2004,44.46,2,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,53.20086268,중형,65.54913732
260,13800,10725,77.7173913,2004,44.46,3,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,12.16825398,중형,65.54913732
261,12600,1000,7.936507937,2004,44.46,4,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-57.61262938,중형,65.54913732
262,12600,5166.666667,41.00529101,2004,44.46,6,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-24.54384631,중형,65.54913732
263,13200,13033.33333,98.73737374,2004,44.46,7,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,33.18823642,중형,65.54913732
264,15000,13250,88.33333333,2004,44.46,8,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,22.78419601,중형,65.54913732
265,14000,9366.666667,66.9047619,2004,44.46,9,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,1.355624578,중형,65.54913732
266,12300,6800,55.28455285,2004,44.46,12,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-10.26458447,중형,65.54913732
267,13000,1000,7.692307692,2004,44.46,13,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-57.85682963,중형,65.54913732
268,12800,1000,7.8125,2004,44.46,15,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-57.73663732,중형,65.54913732
269,13100,500,3.816793893,2004,46.08,12,1023,1,메가플러스4,41117,수원시 영통구,영통동,-15.75730923,중형,19.57410312
270,13300,13650,102.6315789,2004,46.2,12,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,37.08244158,중형,65.54913732
271,14850,500,3.367003367,2004,46.8,5,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-62.18213395,중형,65.54913732
272,13800,14500,105.0724638,2004,46.8,6,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,39.52332648,중형,65.54913732
273,13900,16500,118.705036,2004,46.8,8,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,53.15589868,중형,65.54913732
274,9600,14200,147.9166667,2004,47.88,2,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,82.36752938,중형,65.54913732
275,13800,5500,39.85507246,2004,47.88,4,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-25.69406486,중형,65.54913732
276,14100,14100,100,2004,47.88,6,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,34.45086268,중형,65.54913732
277,12800,1000,7.8125,2004,47.88,7,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-57.73663732,중형,65.54913732
278,12550,1000,7.96812749,2004,47.88,13,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-57.58100983,중형,65.54913732
279,15500,17300,111.6129032,2004,58.55,2,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,52.8914755,중형,58.7214277
280,18800,18750,99.73404255,2004,58.55,3,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,41.01261485,중형,58.7214277
281,18000,1000,5.555555556,2004,58.55,5,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-53.16587215,중형,58.7214277
282,19200,18800,97.91666667,2004,58.55,7,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,39.19523897,중형,58.7214277
283,16166.66667,16100,99.58762887,2004,60.06,2,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,35.56926319,대형,64.01836568
284,14550,13660,93.88316151,2004,60.06,3,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,29.86479583,대형,64.01836568
285,14850,15575,104.8821549,2004,60.06,5,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,40.86378922,대형,64.01836568
286,14650,12000,81.9112628,2004,60.06,7,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,17.89289712,대형,64.01836568
287,17600,16270,92.44318182,2004,60.06,9,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,28.42481614,대형,64.01836568
288,15400,17000,110.3896104,2004,60.06,10,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,46.37124472,대형,64.01836568
289,17700,11700,66.10169492,2004,60.06,12,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,2.083329238,대형,64.01836568
290,16500,1000,6.060606061,2004,60.06,15,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-57.95775962,대형,64.01836568
291,14200,7000,49.29577465,2004,64.68,2,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-14.72259103,대형,64.01836568
292,15300,2000,13.07189542,2004,64.68,9,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,-50.94647026,대형,64.01836568
293,16000,16500,103.125,2004,64.68,10,1131,1,마이홈 오피스텔,41115,수원시 팔달구,인계동,39.10663432,대형,64.01836568
294,17600,18782.75,106.7201705,2004,68.08,4,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,23.71354884,대형,83.00662166
295,20150,12590,62.48138958,2004,68.08,6,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-20.52523208,대형,83.00662166
296,19862.5,15513.33333,78.10362912,2004,68.08,7,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-4.902992537,대형,83.00662166
297,19014.28571,14751.07143,77.57888805,2004,68.08,8,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-5.427733607,대형,83.00662166
298,18150,18253.125,100.5681818,2004,68.08,8,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,17.56156014,대형,83.00662166
299,20350,14957.5,73.5012285,2004,68.08,9,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-9.505393157,대형,83.00662166
300,19433.33333,16400,84.39108062,2004,68.08,10,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,1.384458963,대형,83.00662166
301,18700,15152.5,81.02941176,2004,68.08,11,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-1.977209897,대형,83.00662166
302,18000,12575,69.86111111,2004,71.61,2,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-13.14551055,대형,83.00662166
303,19600,16516.66667,84.26870748,2004,71.61,2,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,1.262085823,대형,83.00662166
304,20600,17482,84.86407767,2004,71.61,3,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,1.857456013,대형,83.00662166
305,20566.66667,20700,100.6482982,2004,71.61,3,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,17.64167654,대형,83.00662166
306,20514.28571,6800,33.14763231,2004,71.61,4,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-49.85898935,대형,83.00662166
307,20500,15540,75.80487805,2004,71.61,4,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-7.201743607,대형,83.00662166
308,22250,17950,80.6741573,2004,71.61,5,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-2.332464357,대형,83.00662166
309,21250,20059,94.39529412,2004,71.61,5,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,11.38867246,대형,83.00662166
310,21140,18322.7,86.6731315,2004,71.61,6,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,3.666509843,대형,83.00662166
311,21866.66667,15166.66667,69.3597561,2004,71.61,6,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-13.64686556,대형,83.00662166
312,20000,15505,77.525,2004,71.61,7,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-5.481621657,대형,83.00662166
313,23500,19800,84.25531915,2004,71.61,7,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,1.248697493,대형,83.00662166
314,20900,13577.88889,64.96597554,2004,71.61,8,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-18.04064612,대형,83.00662166
315,19650,18432.14286,93.80225373,2004,71.61,8,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,10.79563207,대형,83.00662166
316,22833.33333,19964.2,87.43445255,2004,71.61,9,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,4.427830893,대형,83.00662166
317,20500,19723.88889,96.21409214,2004,71.61,9,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,13.20747048,대형,83.00662166
318,22100,19687.5,89.08371041,2004,71.61,10,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,6.077088753,대형,83.00662166
319,23000,17966.25,78.11413043,2004,71.61,10,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-4.892491227,대형,83.00662166
320,21783.33333,21032,96.55087988,2004,71.61,11,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,13.54425822,대형,83.00662166
321,23166.66667,10625,45.86330935,2004,71.61,11,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-37.14331231,대형,83.00662166
322,23200,19925,85.88362069,2004,71.61,12,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,2.876999033,대형,83.00662166
323,23666.66667,16500,69.71830986,2004,71.61,12,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,-13.2883118,대형,83.00662166
324,19500,13200,67.69230769,2004,71.61,13,1011,10,올림픽공원대우미래사랑102동,41113,수원시 권선구,권선동,-15.31431397,대형,83.00662166
325,20150,16755,83.15136476,2004,71.61,13,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,0.144743103,대형,83.00662166
326,23000,21000,91.30434783,2004,87.86,7,1011,14,올림픽공원대우미래사랑 101동,41113,수원시 권선구,권선동,25.83286006,초대형,65.47148777
