,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구,동,편차,전용면적_그룹,평균 전세가율
162,1991,25000,31666.66667,78.94736842,아파트,29,1,5,수성로275번길 133,신미주,76.38,경기도 수원시 장안구 정자동,정자동,17.81862793,대형,61.12874049
163,1991,20000,20500,97.56097561,아파트,29,1,7,수성로275번길 133,신미주,72.64,경기도 수원시 장안구 정자동,정자동,36.43223512,대형,61.12874049
164,1991,25000,37000,67.56756757,아파트,29,1,7,수성로275번길 133,신미주,76.38,경기도 수원시 장안구 정자동,정자동,6.438827079,대형,61.12874049
165,1991,15750,22000,71.59090909,아파트,29,1,13,수성로275번길 133,신미주,67.38,경기도 수원시 장안구 정자동,정자동,10.4621686,대형,61.12874049
166,1989,28000,29750,94.11764706,아파트,30,1,1,정자천로188번길 71-21,현대,84.53,경기도 수원시 장안구 정자동,정자동,32.98890657,대형,61.12874049
167,1989,21800,44000,49.54545455,아파트,30,1,3,정자천로188번길 71-21,현대,84.94,경기도 수원시 장안구 정자동,정자동,-11.58328594,대형,61.12874049
168,1989,21700,29000,74.82758621,아파트,30,1,3,정자천로188번길 71-22,현대,70.96,경기도 수원시 장안구 정자동,정자동,13.69884572,대형,61.12874049
169,1989,19600,28000,70,아파트,30,1,4,정자천로188번길 71-22,현대,70.96,경기도 수원시 장안구 정자동,정자동,8.871259509,대형,61.12874049
170,1989,26000,31300,83.06709265,아파트,30,1,5,정자천로188번길 71-21,현대,84.94,경기도 수원시 장안구 정자동,정자동,21.93835216,대형,61.12874049
171,1989,26333.33333,39500,66.66666667,아파트,30,1,7,정자천로188번길 71-21,현대,84.94,경기도 수원시 장안구 정자동,정자동,5.537926179,대형,61.12874049
172,1989,24150,36500,66.16438356,아파트,30,1,8,정자천로188번길 71-21,현대,84.94,경기도 수원시 장안구 정자동,정자동,5.035643069,대형,61.12874049
173,1989,23000,29000,79.31034483,아파트,30,1,8,정자천로188번길 71-22,현대,70.96,경기도 수원시 장안구 정자동,정자동,18.18160434,대형,61.12874049
174,1989,19000,32500,58.46153846,아파트,30,1,9,정자천로188번길 71-21,현대,84.53,경기도 수원시 장안구 정자동,정자동,-2.667202031,대형,61.12874049
175,1989,30000,35000,85.71428571,아파트,30,1,10,정자천로188번길 71-21,현대,84.94,경기도 수원시 장안구 정자동,정자동,24.58554522,대형,61.12874049
176,1990,17250,19100,90.31413613,아파트,30,5,1,월드컵로179번길 14-7,수양,55.53,경기도 수원시 영통구 원천동,원천동,32.65167613,중형,57.66246
177,1990,13800,22850,60.39387309,아파트,30,5,4,월드컵로179번길 14-7,수양,55.53,경기도 수원시 영통구 원천동,원천동,2.731413092,중형,57.66246
178,1990,12000,20000,60,아파트,30,5,5,월드컵로179번길 14-7,수양,55.53,경기도 수원시 영통구 원천동,원천동,2.337540002,중형,57.66246
179,1986,15000,21900,68.49315068,아파트,31,0,4,광교산로 36,삼원,76.98,경기도 수원시 장안구 영화동,영화동,-11.8158128,대형,80.30896348
180,1985,14000,16800,83.33333333,아파트,31,3,1,수성로275번길 92,보은맨션,64.8,경기도 수원시 장안구 정자동,정자동,22.20459284,대형,61.12874049
181,1985,19000,20600,92.23300971,아파트,31,3,1,수성로275번길 92,보은맨션,75.6,경기도 수원시 장안구 정자동,정자동,31.10426922,대형,61.12874049
182,1985,16000,20000,80,아파트,31,3,2,수성로275번길 92,보은맨션,75.6,경기도 수원시 장안구 정자동,정자동,18.87125951,대형,61.12874049
183,1985,16666.66667,25000,66.66666667,아파트,31,3,4,수성로275번길 92,보은맨션,82.68,경기도 수원시 장안구 정자동,정자동,5.537926179,대형,61.12874049
184,2005,30000,36500,82.19178082,아파트,32,1,3,매산로 75,KCC파크타운,84.87,경기도 수원시 팔달구 매산로3가,매산로3가,11.23279215,대형,70.95898867
185,2005,26400,40500,65.18518519,아파트,32,1,6,매산로 75,KCC파크타운,84.87,경기도 수원시 팔달구 매산로3가,매산로3가,-5.77380348,대형,70.95898867
186,2005,26200,40000,65.5,아파트,32,1,14,매산로 75,KCC파크타운,84.91,경기도 수원시 팔달구 매산로3가,매산로3가,-5.45898867,대형,70.95898867
187,1987,13637.5,19950,68.35839599,아파트,35,0,1,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,10.69593599,중형,57.66246
188,1987,14738.05556,34300,42.968092,아파트,35,0,1,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-14.694368,중형,57.66246
189,1987,17857.14286,37400,47.74637128,아파트,35,0,1,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-9.916088718,중형,57.66246
190,1987,28000,43000,65.11627907,아파트,35,0,1,중부대로271번길 27-9,주공,66.38,경기도 수원시 영통구 원천동,원천동,11.84805401,대형,53.26822506
191,1987,13750,28000,49.10714286,아파트,35,0,2,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-8.555317138,중형,57.66246
192,1987,18328.94737,36800,49.8069222,아파트,35,0,2,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-7.855537798,중형,57.66246
193,1987,19333.33333,43750,44.19047619,아파트,35,0,2,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-13.47198381,중형,57.66246
194,1987,17523.07692,34962.5,50.11963367,아파트,35,0,3,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-7.542826328,중형,57.66246
195,1987,23666.66667,38750,61.07526882,아파트,35,0,3,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,3.412808822,중형,57.66246
196,1987,35000,68500,51.09489051,아파트,35,0,3,중부대로271번길 27-9,주공,67.28,경기도 수원시 영통구 원천동,원천동,-2.173334548,대형,53.26822506
197,1987,14541.66667,23940,60.74213311,아파트,35,0,4,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,3.079673112,중형,57.66246
198,1987,16713.52941,38380,43.54749716,아파트,35,0,4,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-14.11496284,중형,57.66246
199,1987,18057.14286,37750,47.83349101,아파트,35,0,4,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-9.828968988,중형,57.66246
200,1987,23700,43000,55.11627907,아파트,35,0,4,중부대로271번길 27-9,주공,61.52,경기도 수원시 영통구 원천동,원천동,1.848054012,대형,53.26822506
201,1987,14009.375,27333.33333,51.25381098,아파트,35,0,5,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-6.408649018,중형,57.66246
202,1987,16612.95455,34600,48.0143195,아파트,35,0,5,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-9.648140498,중형,57.66246
203,1987,17250,40000,43.125,아파트,35,0,5,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-14.53746,중형,57.66246
204,1987,28500,52300,54.49330784,아파트,35,0,5,중부대로271번길 27-9,주공,66.38,경기도 수원시 영통구 원천동,원천동,1.225082782,대형,53.26822506
205,1987,15510,26733.33333,58.01745636,아파트,35,0,6,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,0.354996362,중형,57.66246
206,1987,17100,38300,44.64751958,아파트,35,0,6,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-13.01494042,중형,57.66246
207,1987,23190,45000,51.53333333,아파트,35,0,6,중부대로271번길 27-9,주공,61.52,경기도 수원시 영통구 원천동,원천동,-1.734891728,대형,53.26822506
208,1987,24000,70000,34.28571429,아파트,35,0,6,중부대로271번길 27-9,주공,66.56,경기도 수원시 영통구 원천동,원천동,-18.98251077,대형,53.26822506
209,1987,14041.66667,28866.66667,48.64318707,아파트,35,0,7,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-9.019272928,중형,57.66246
210,1987,18091.66667,34300,52.74538387,아파트,35,0,7,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-4.917076128,중형,57.66246
211,1987,18950,46075,41.12859468,아파트,35,0,7,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-16.53386532,중형,57.66246
212,1987,18952.38095,39840,47.57123733,아파트,35,0,8,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-10.09122267,중형,57.66246
213,1987,21107.14286,43566.66667,48.44791781,아파트,35,0,8,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-9.214542188,중형,57.66246
214,1987,30000,51750,57.97101449,아파트,35,0,8,중부대로271번길 27-9,주공,67.28,경기도 수원시 영통구 원천동,원천동,4.702789432,대형,53.26822506
215,1987,13283.33333,28200,47.10401891,아파트,35,0,9,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-10.55844109,중형,57.66246
216,1987,20042.85714,32000,62.63392857,아파트,35,0,9,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,4.971468572,중형,57.66246
217,1987,16136.36364,28500,56.61881978,아파트,35,0,10,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-1.043640218,중형,57.66246
218,1987,16413.84615,28000,58.62087912,아파트,35,0,10,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,0.958419122,중형,57.66246
219,1987,18550,40700,45.57739558,아파트,35,0,10,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-12.08506442,중형,57.66246
220,1987,17703.57143,37000,47.84749035,아파트,35,0,11,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-9.814969648,중형,57.66246
221,1987,27250,48800,55.84016393,아파트,35,0,11,중부대로271번길 27-9,주공,61.52,경기도 수원시 영통구 원천동,원천동,2.571938872,대형,53.26822506
222,1987,16785.71429,30667.5,54.73453749,아파트,35,0,12,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-2.927922508,중형,57.66246
223,1987,17300,34928.57143,49.52965235,아파트,35,0,12,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-8.132807648,중형,57.66246
224,1987,24600,42000,58.57142857,아파트,35,0,12,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,0.908968572,중형,57.66246
225,1987,24666.66667,60000,41.11111111,아파트,35,0,12,중부대로271번길 27-9,주공,61.52,경기도 수원시 영통구 원천동,원천동,-12.15711395,대형,53.26822506
226,1987,15200,27166.66667,55.95092025,아파트,35,0,13,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-1.711539748,중형,57.66246
227,1987,17240,35800,48.15642458,아파트,35,0,13,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-9.506035418,중형,57.66246
228,1987,22720,49000,46.36734694,아파트,35,0,13,중부대로271번길 27-9,주공,61.52,경기도 수원시 영통구 원천동,원천동,-6.900878118,대형,53.26822506
229,1987,14954.54545,33700,44.3755058,아파트,35,0,14,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-13.2869542,중형,57.66246
230,1987,18802.94118,41620,45.1776578,아파트,35,0,14,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-12.4848022,중형,57.66246
231,1987,18400,38250,48.10457516,아파트,35,0,14,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-9.557884838,중형,57.66246
232,1987,20216.66667,55000,36.75757576,아파트,35,0,14,중부대로271번길 27-9,주공,61.52,경기도 수원시 영통구 원천동,원천동,-16.5106493,대형,53.26822506
233,1987,23000,58000,39.65517241,아파트,35,0,14,중부대로271번길 27-9,주공,67.28,경기도 수원시 영통구 원천동,원천동,-13.61305265,대형,53.26822506
234,1987,11590,27333.33333,42.40243902,아파트,35,0,15,중부대로271번길 27-9,주공,32.39,경기도 수원시 영통구 원천동,원천동,-15.26002098,중형,57.66246
235,1987,17416.66667,41000,42.4796748,아파트,35,0,15,중부대로271번길 27-9,주공,41.3,경기도 수원시 영통구 원천동,원천동,-15.1827852,중형,57.66246
236,1987,20696.15385,41250,50.17249417,아파트,35,0,15,중부대로271번길 27-9,주공,49.94,경기도 수원시 영통구 원천동,원천동,-7.489965828,중형,57.66246
237,1987,22000,47000,46.80851064,아파트,35,0,15,중부대로271번길 27-9,주공,66.56,경기도 수원시 영통구 원천동,원천동,-6.459714418,대형,53.26822506
238,2007,25000,40000,62.5,아파트,36,20,8,송정로76번길 14,가림,95.84,경기도 수원시 장안구 정자동,정자동,-0.88881381,초대형,63.38881381
239,2019,32400,35000,92.57142857,아파트,36,21,5,송정로76번길 6,예은퍼스트타워,84.97,경기도 수원시 장안구 정자동,정자동,31.44268808,대형,61.12874049
240,1982,8840,8400,105.2380952,아파트,36,23,1,송정로 82,송학,31.74,경기도 수원시 장안구 정자동,정자동,45.07247072,중형,60.16562448
241,1982,7250,11100,65.31531532,아파트,36,23,2,송정로 82,송학,31.74,경기도 수원시 장안구 정자동,정자동,5.149690844,중형,60.16562448
242,1982,7583.333333,10323.33333,73.45818534,아파트,36,23,3,송정로 82,송학,31.74,경기도 수원시 장안구 정자동,정자동,13.29256086,중형,60.16562448
243,1982,6666.666667,9976.666667,66.82258603,아파트,36,23,4,송정로 82,송학,31.74,경기도 수원시 장안구 정자동,정자동,6.656961554,중형,60.16562448
244,1982,10000,18800,53.19148936,아파트,36,23,4,송정로 82,송학,60.07,경기도 수원시 장안구 정자동,정자동,-7.937251131,대형,61.12874049
245,1982,7125,11850,60.12658228,아파트,36,23,5,송정로 82,송학,31.74,경기도 수원시 장안구 정자동,정자동,-0.039042196,중형,60.16562448
246,1982,5615.384615,9100,61.70752325,아파트,36,23,6,송정로 82,송학,31.74,경기도 수원시 장안구 정자동,정자동,1.541898774,중형,60.16562448
247,1985,11000,13000,84.61538462,아파트,41,12,4,장안로103번길 4,경원,41.58,경기도 수원시 장안구 정자동,정자동,24.44976014,중형,60.16562448
248,1985,13000,11850,109.7046414,아파트,41,12,6,장안로103번길 4,경원,41.58,경기도 수원시 장안구 정자동,정자동,49.53901692,중형,60.16562448
249,2003,19000,29000,65.51724138,아파트,45,2,4,장안로103번길 37,노블레스,84.4326,경기도 수원시 장안구 정자동,정자동,4.388500889,대형,61.12874049
250,2003,23333.33333,31350,74.42849548,아파트,45,2,5,장안로103번길 37,노블레스,84.4326,경기도 수원시 장안구 정자동,정자동,13.29975499,대형,61.12874049
251,2003,23000,31350,73.36523126,아파트,45,2,7,장안로103번길 37,노블레스,84.4326,경기도 수원시 장안구 정자동,정자동,12.23649077,대형,61.12874049
252,2003,17000,30000,56.66666667,아파트,45,2,8,장안로103번길 37,노블레스,84.4326,경기도 수원시 장안구 정자동,정자동,-4.462073821,대형,61.12874049
253,1987,12000,14400,83.33333333,아파트,45,8,4,수성로275번길 45,대성,42.21,경기도 수원시 장안구 정자동,정자동,23.16770885,중형,60.16562448
254,1987,10106.25,14100,71.67553191,아파트,45,8,5,수성로275번길 45,대성,44.64,경기도 수원시 장안구 정자동,정자동,11.50990743,중형,60.16562448
255,1998,30000,44800,66.96428571,아파트,50,0,3,매봉로27번길 11,극동,84.39,경기도 수원시 영통구 매탄동,매탄동,2.787114054,대형,64.17717166
256,1998,31000,30500,101.6393443,아파트,50,0,4,매봉로27번길 11,극동,59.93,경기도 수원시 영통구 매탄동,매탄동,39.80419888,중형,61.83514542
257,1998,27000,44500,60.6741573,아파트,50,0,4,매봉로27번길 11,극동,84.39,경기도 수원시 영통구 매탄동,매탄동,-3.503014356,대형,64.17717166
